word_probability.txt:
0.11492820618769692 0.11381772635710966 0.1514465291049016 0.3082211016992924 0.31158643665099944
petrobra 0.0005911038865080538 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
refus 0.00016009063592926456 7.451935019126633e-05 0.00016373074959789654 6.966595176130454e-05 9.850081755678572e-06
role 0.00013546130732476231 4.9679566794177554e-05 0.0001733619701624787 6.966595176130454e-05 2.462520438919643e-05
ground 9.851731441800897e-05 9.935913358835511e-05 9.63122056458215e-05 9.952278823043507e-05 2.9550245267035716e-05
investig 3.694399290675336e-05 3.725967509563317e-05 9.631220564582149e-06 0.00014430804293413083 7.880065404542858e-05
hurt 9.851731441800897e-05 0.00014903870038253267 0.00010594342621040364 2.4880697057608766e-05 7.880065404542858e-05
formal 3.694399290675336e-05 8.693924188981071e-05 9.63122056458215e-05 0.0001293796246995656 2.9550245267035716e-05
decreas 0.00014777597162701344 0.00017387848377962143 4.815610282291075e-05 1.9904557646087013e-05 8.372569492326786e-05
basic 4.9258657209004484e-05 0.00013661880868398826 0.0001348370879041501 3.483297588065227e-05 7.880065404542858e-05
enabl 3.694399290675336e-05 8.693924188981071e-05 4.815610282291075e-05 0.00010449892764195682 7.880065404542858e-05
object 6.157332151125561e-05 0.0001117790252868995 0.0001733619701624787 6.966595176130454e-05 2.9550245267035716e-05
am 9.851731441800897e-05 1.2419891698544389e-05 5.77873233874929e-05 5.971367293826104e-05 0.00012312602194598215
warn 0.00024629328604502243 7.451935019126633e-05 0.00015409952903331438 2.985683646913052e-05 1.4775122633517858e-05
technic 0.00011083197872026008 4.9679566794177554e-05 0.0001733619701624787 5.473753352673928e-05 4.4325367900553575e-05
iraq 0.00045564257918329147 0.0001117790252868995 1.9262441129164297e-05 4.976139411521753e-06 9.850081755678572e-06
whole 0.00014777597162701344 0.00012419891698544388 9.63122056458215e-05 4.976139411521753e-05 4.4325367900553575e-05
access 4.9258657209004484e-05 0.00014903870038253267 3.8524882258328595e-05 0.00011942734587652208 3.4475286144875004e-05
licens 8.620265011575784e-05 3.725967509563317e-05 5.77873233874929e-05 0.00014430804293413083 2.9550245267035716e-05
premium 2.4629328604502242e-05 0.0001117790252868995 9.631220564582149e-06 0.00010449892764195682 8.865073580110715e-05
drain 2.4629328604502242e-05 2.4839783397088777e-05 0.0004141424842770324 4.976139411521753e-06 1.4775122633517858e-05
swedish 9.851731441800897e-05 1.2419891698544389e-05 1.9262441129164297e-05 0.0001592364611686961 3.940032702271429e-05
drought 1.2314664302251121e-05 0.0005837349098315863 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
satisfactori 1.2314664302251121e-05 1.2419891698544389e-05 6.741854395207504e-05 7.961823058434805e-05 0.00012805106282382143
reform 9.851731441800897e-05 9.935913358835511e-05 0.0001348370879041501 3.483297588065227e-05 6.402553141191072e-05
extens 0.00014777597162701344 9.935913358835511e-05 1.9262441129164297e-05 0.00011445120646500032 2.462520438919643e-05
herrington 0.0005664745579035516 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
job 0.00013546130732476231 3.725967509563317e-05 0.00014446830846873225 3.9809115292174026e-05 6.402553141191072e-05
violat 9.851731441800897e-05 4.9679566794177554e-05 9.631220564582149e-06 0.00014430804293413083 3.940032702271429e-05
brought 0.00013546130732476231 0.0001117790252868995 0.0001348370879041501 3.9809115292174026e-05 3.940032702271429e-05
owner 3.694399290675336e-05 2.4839783397088777e-05 9.631220564582149e-06 0.00017416487940326137 4.4325367900553575e-05
realiz 2.4629328604502242e-05 3.725967509563317e-05 1.9262441129164297e-05 5.473753352673928e-05 0.00015760130809085716
stage 7.388798581350672e-05 0.00016145859208107705 8.668098508123935e-05 4.4785254703695776e-05 6.402553141191072e-05
partial 7.388798581350672e-05 7.451935019126633e-05 1.9262441129164297e-05 6.966595176130454e-05 0.00010835089931246429
avoid 0.00019703462883601794 9.935913358835511e-05 0.00010594342621040364 5.971367293826104e-05 1.4775122633517858e-05
respond 8.620265011575784e-05 6.209945849272194e-05 0.00010594342621040364 9.454664881891331e-05 3.940032702271429e-05
retir 2.4629328604502242e-05 6.209945849272194e-05 9.631220564582149e-06 7.46420911728263e-05 0.0001329761037016607
marin 0.00016009063592926456 1.2419891698544389e-05 3.8524882258328595e-05 0.00010449892764195682 5.4175449656232146e-05
justic 4.9258657209004484e-05 4.9679566794177554e-05 9.631220564582149e-06 0.00018909329763782662 1.4775122633517858e-05
lo 1.2314664302251121e-05 3.725967509563317e-05 9.631220564582149e-06 0.00019406943704934837 2.9550245267035716e-05
mutual 1.2314664302251121e-05 2.4839783397088777e-05 2.889366169374645e-05 0.00017416487940326137 4.4325367900553575e-05
bell 1.2314664302251121e-05 2.4839783397088777e-05 9.631220564582149e-06 0.00011445120646500032 0.00011327594019030358
arbitrag 1.2314664302251121e-05 1.2419891698544389e-05 2.889366169374645e-05 0.00020899785528391364 1.4775122633517858e-05
peso 1.2314664302251121e-05 1.2419891698544389e-05 9.63122056458215e-05 0.00013933190352260908 4.925040877839286e-05
emeri 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 0.00022890241293000064 4.925040877839286e-06
comdata 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 0.00022890241293000064 4.925040877839286e-06
canada' 0.00011083197872026008 0.00014903870038253267 9.631220564582149e-06 6.966595176130454e-05 6.402553141191072e-05
deputi 0.00022166395744052016 0.00017387848377962143 9.63122056458215e-05 1.9904557646087013e-05 1.4775122633517858e-05
aviat 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 0.00017416487940326137 4.925040877839286e-05
exxon 0.00046795724348554257 1.2419891698544389e-05 9.631220564582149e-06 2.985683646913052e-05 1.4775122633517858e-05
organis 0.00013546130732476231 7.451935019126633e-05 8.668098508123935e-05 8.459436999586981e-05 2.9550245267035716e-05
shift 4.9258657209004484e-05 0.00013661880868398826 0.00022151807298538944 1.9904557646087013e-05 3.4475286144875004e-05
reorgan 4.9258657209004484e-05 8.693924188981071e-05 9.631220564582149e-06 6.46898123497828e-05 0.00011820098106814286
depress 0.00011083197872026008 0.00012419891698544388 8.668098508123935e-05 2.4880697057608766e-05 7.880065404542858e-05
regard 6.157332151125561e-05 7.451935019126633e-05 0.0001348370879041501 0.00010449892764195682 1.4775122633517858e-05
abil 0.00013546130732476231 4.9679566794177554e-05 3.8524882258328595e-05 6.966595176130454e-05 7.880065404542858e-05
spain 3.694399290675336e-05 0.0002732376173679765 0.0001348370879041501 3.9809115292174026e-05 9.850081755678572e-06
illinoi 2.4629328604502242e-05 0.00017387848377962143 9.631220564582149e-06 8.459436999586981e-05 7.387561316758929e-05
ecu 1.2314664302251121e-05 0.000447116101147598 9.63122056458215e-05 4.976139411521753e-06 4.925040877839286e-06
entertain 1.2314664302251121e-05 1.2419891698544389e-05 1.9262441129164297e-05 0.00014430804293413083 7.880065404542858e-05
aerospac 1.2314664302251121e-05 1.2419891698544389e-05 1.9262441129164297e-05 0.00017416487940326137 4.925040877839286e-05
locat 7.388798581350672e-05 3.725967509563317e-05 2.889366169374645e-05 0.00013933190352260908 3.940032702271429e-05
regist 6.157332151125561e-05 9.935913358835511e-05 1.9262441129164297e-05 5.971367293826104e-05 0.00010342585843462501
atlant 7.388798581350672e-05 1.2419891698544389e-05 9.631220564582149e-06 0.00010449892764195682 9.357577667894643e-05
suffer 0.00011083197872026008 0.00013661880868398826 6.741854395207504e-05 2.4880697057608766e-05 7.880065404542858e-05
year-end 4.9258657209004484e-05 1.2419891698544389e-05 4.815610282291075e-05 5.971367293826104e-05 0.00012805106282382143
switch 7.388798581350672e-05 0.0003104972924636097 3.8524882258328595e-05 4.4785254703695776e-05 1.9700163511357145e-05
kansa 4.9258657209004484e-05 0.00024839783397088776 9.631220564582149e-06 9.454664881891331e-05 1.9700163511357145e-05
especi 2.4629328604502242e-05 8.693924188981071e-05 0.00021188685242080728 2.985683646913052e-05 5.4175449656232146e-05
entitl 6.157332151125561e-05 3.725967509563317e-05 1.9262441129164297e-05 0.00012440348528804383 6.402553141191072e-05
saw 0.00013546130732476231 6.209945849272194e-05 8.668098508123935e-05 3.9809115292174026e-05 7.387561316758929e-05
lot 7.388798581350672e-05 0.00012419891698544388 0.0001155746467749858 5.473753352673928e-05 4.4325367900553575e-05
k 2.4629328604502242e-05 2.4839783397088777e-05 9.631220564582149e-06 9.454664881891331e-05 0.00011820098106814286
portion 4.9258657209004484e-05 3.725967509563317e-05 1.9262441129164297e-05 0.0001293796246995656 6.402553141191072e-05
cotton 1.2314664302251121e-05 0.00047195588454468677 9.631220564582149e-06 3.483297588065227e-05 4.925040877839286e-06
f 1.2314664302251121e-05 0.00016145859208107705 9.631220564582149e-06 6.966595176130454e-05 9.357577667894643e-05
fair 1.2314664302251121e-05 7.451935019126633e-05 1.9262441129164297e-05 0.00016421260058021786 2.9550245267035716e-05
instrument 1.2314664302251121e-05 2.4839783397088777e-05 0.00015409952903331438 8.957050940739155e-05 5.4175449656232146e-05
lynch 1.2314664302251121e-05 3.725967509563317e-05 6.741854395207504e-05 0.00016421260058021786 1.9700163511357145e-05
specialti 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 0.0001293796246995656 9.357577667894643e-05
individu 8.620265011575784e-05 9.935913358835511e-05 4.815610282291075e-05 7.961823058434805e-05 5.4175449656232146e-05
southwest 7.388798581350672e-05 3.725967509563317e-05 9.631220564582149e-06 0.0001293796246995656 5.4175449656232146e-05
permit 7.388798581350672e-05 0.0001117790252868995 3.8524882258328595e-05 0.00010947506705347856 2.9550245267035716e-05
except 7.388798581350672e-05 6.209945849272194e-05 4.815610282291075e-05 5.473753352673928e-05 9.850081755678572e-05
houston 0.00011083197872026008 2.4839783397088777e-05 9.631220564582149e-06 9.454664881891331e-05 7.880065404542858e-05
ten 3.694399290675336e-05 0.00016145859208107705 2.889366169374645e-05 7.46420911728263e-05 6.402553141191072e-05
smith 9.851731441800897e-05 2.4839783397088777e-05 9.63122056458215e-05 5.473753352673928e-05 7.880065404542858e-05
cross 7.388798581350672e-05 2.4839783397088777e-05 5.77873233874929e-05 0.00014430804293413083 1.9700163511357145e-05
elimin 6.157332151125561e-05 9.935913358835511e-05 5.77873233874929e-05 4.4785254703695776e-05 9.357577667894643e-05
brazil' 0.00023397862174277128 4.9679566794177554e-05 8.668098508123935e-05 9.952278823043507e-06 6.402553141191072e-05
submit 6.157332151125561e-05 0.00012419891698544388 2.889366169374645e-05 0.00010449892764195682 3.940032702271429e-05
renew 0.00014777597162701344 9.935913358835511e-05 0.0001733619701624787 3.483297588065227e-05 9.850081755678572e-06
award 9.851731441800897e-05 0.0003104972924636097 9.631220564582149e-06 1.492841823456526e-05 4.925040877839286e-05
sa 4.9258657209004484e-05 1.2419891698544389e-05 9.631220564582149e-06 0.00014430804293413083 5.910049053407143e-05
opinion 2.4629328604502242e-05 3.725967509563317e-05 7.704976451665719e-05 2.985683646913052e-05 0.00013790114457950002
defici 1.2314664302251121e-05 0.00048437577624323115 9.631220564582149e-06 1.9904557646087013e-05 9.850081755678572e-06
yeutter 1.2314664302251121e-05 0.00017387848377962143 0.0002696741758083002 1.492841823456526e-05 4.925040877839286e-06
circul 1.2314664302251121e-05 3.725967509563317e-05 0.00026004295524371804 6.966595176130454e-05 9.850081755678572e-06
softwar 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 0.00011942734587652208 9.850081755678572e-05
gaf 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 0.0002040217158723919 1.4775122633517858e-05
seriou 7.388798581350672e-05 0.00014903870038253267 8.668098508123935e-05 6.46898123497828e-05 2.9550245267035716e-05
gmt 8.620265011575784e-05 6.209945849272194e-05 0.00015409952903331438 5.971367293826104e-05 2.9550245267035716e-05
bankruptci 0.00011083197872026008 1.2419891698544389e-05 9.631220564582149e-06 8.459436999586981e-05 8.865073580110715e-05
spokeswoman 0.00011083197872026008 4.9679566794177554e-05 3.8524882258328595e-05 0.00011942734587652208 2.462520438919643e-05
elabor 0.00011083197872026008 2.4839783397088777e-05 9.63122056458215e-05 7.46420911728263e-05 4.925040877839286e-05
calcul 8.620265011575784e-05 0.00016145859208107705 6.741854395207504e-05 2.4880697057608766e-05 6.895057228975001e-05
conduct 7.388798581350672e-05 6.209945849272194e-05 0.00014446830846873225 3.9809115292174026e-05 5.910049053407143e-05
defer 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 4.976139411521753e-05 0.00015760130809085716
paul 4.9258657209004484e-05 2.4839783397088777e-05 0.0001348370879041501 0.00011445120646500032 1.4775122633517858e-05
advantag 8.620265011575784e-05 0.0001117790252868995 5.77873233874929e-05 6.46898123497828e-05 5.4175449656232146e-05
satisfi 6.157332151125561e-05 4.9679566794177554e-05 0.00014446830846873225 8.459436999586981e-05 2.462520438919643e-05
behind 6.157332151125561e-05 3.725967509563317e-05 0.0002311492935499716 1.492841823456526e-05 5.4175449656232146e-05
moder 6.157332151125561e-05 0.0001117790252868995 0.00022151807298538944 1.9904557646087013e-05 2.462520438919643e-05
steadi 7.388798581350672e-05 0.00012419891698544388 0.0002311492935499716 9.952278823043507e-06 1.9700163511357145e-05
icahn 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 0.0002040217158723919 4.925040877839286e-06
receipt 4.9258657209004484e-05 1.2419891698544389e-05 1.9262441129164297e-05 0.00013933190352260908 5.4175449656232146e-05
afg 1.2314664302251121e-05 1.2419891698544389e-05 9.631220564582149e-06 0.00019406943704934837 1.9700163511357145e-05
vessel 0.00023397862174277128 0.00017387848377962143 9.631220564582149e-06 4.976139411521753e-05 4.925040877839286e-06
santo 0.0002832372789517758 1.2419891698544389e-05 9.631220564582149e-06 7.46420911728263e-05 2.462520438919643e-05
mt 2.4629328604502242e-05 0.0001117790252868995 9.631220564582149e-06 0.0001492841823456526 1.4775122633517858e-05
war 0.0002832372789517758 6.209945849272194e-05 7.704976451665719e-05 3.9809115292174026e-05 4.925040877839286e-06
tuesday 0.00012314664302251122 8.693924188981071e-05 0.0001348370879041501 4.976139411521753e-05 1.9700163511357145e-05
break 0.00012314664302251122 0.0001117790252868995 8.668098508123935e-05 2.4880697057608766e-05 5.910049053407143e-05
turkey 0.0004310132505787892 8.693924188981071e-05 9.631220564582149e-06 4.976139411521753e-06 4.925040877839286e-06
speak 0.00012314664302251122 9.935913358835511e-05 0.00014446830846873225 2.4880697057608766e-05 3.4475286144875004e-05
opposit 0.00013546130732476231 7.451935019126633e-05 0.00012520586733956796 6.46898123497828e-05 9.850081755678572e-06
aircraft 8.620265011575784e-05 1.2419891698544389e-05 9.631220564582149e-06 8.957050940739155e-05 8.865073580110715e-05
nomin 3.694399290675336e-05 1.2419891698544389e-05 5.77873233874929e-05 5.971367293826104e-05 0.00011327594019030358
riyal 0.0001724053002315157 1.2419891698544389e-05 0.00018299319072706083 4.976139411521753e-06 4.925040877839286e-05
calif 2.4629328604502242e-05 1.2419891698544389e-05 9.631220564582149e-06 0.00018411715822630486 1.9700163511357145e-05
feel 9.851731441800897e-05 8.693924188981071e-05 0.00016373074959789654 4.4785254703695776e-05 1.9700163511357145e-05
implement 0.00012314664302251122 0.00016145859208107705 0.0001155746467749858 1.492841823456526e-05 3.4475286144875004e-05
cours 9.851731441800897e-05 7.451935019126633e-05 9.63122056458215e-05 8.459436999586981e-05 1.9700163511357145e-05
hear 8.620265011575784e-05 0.0001117790252868995 1.9262441129164297e-05 0.00010947506705347856 2.462520438919643e-05
wednesday 8.620265011575784e-05 4.9679566794177554e-05 0.00018299319072706083 5.473753352673928e-05 1.9700163511357145e-05
conclud 6.157332151125561e-05 8.693924188981071e-05 5.77873233874929e-05 0.00011942734587652208 1.4775122633517858e-05
licenc 0.00011083197872026008 0.0003601768592577873 3.8524882258328595e-05 4.976139411521753e-06 9.850081755678572e-06
italian 4.9258657209004484e-05 4.9679566794177554e-05 0.00010594342621040364 0.00011445120646500032 1.4775122633517858e-05
harri 4.9258657209004484e-05 1.2419891698544389e-05 6.741854395207504e-05 0.00013435576411108735 2.9550245267035716e-05
